,300,350,400,lamda,r
35,0.7482222058651143,0.8099477041799082,0.8245517068872323,-1.3504825846868975,0.9277530438782977
36,0.7174698111571831,0.8646978337915361,0.8139362402452357,-1.6438373777772004,0.3654590458080762
37,0.7362624308402699,0.8661376019315469,0.7403558949807987,-0.17612425189822312,0.003845911868578744
38,0.7376494966991805,0.7787246784949227,0.6933665621390678,0.5460268196935651,0.19822759192240447
39,0.8041721417620153,0.8966374782407229,0.7409208333785035,0.9026792838291322,0.06933791303136316
40,0.8166204684987405,0.7550086244785486,0.7666713364865179,0.9173530167136666,0.6417502468300476
41,0.7639852251588277,0.6986197387949495,0.7232600511997838,0.6260981537559568,0.4492798805962519
42,0.7572722530684547,0.8213799479758945,0.7265525032134595,0.38208528031329825,0.05512603136463212
43,0.7544592227412094,0.8982562789892352,0.743136930571137,0.011614914186838066,9.338859097374197e-06
44,0.8370557828049433,0.7954795283350135,0.652757566395033,2.7972151801738465,0.926325015333599
45,0.7748811674023839,0.7441183592779418,0.7812928093787793,-0.08161086215436976,0.017183018986242082
46,0.8420303152597866,0.7861563016658433,0.730877423612898,1.970115169377798,0.9989640862809256
47,0.7493389910713543,0.8233323896652092,0.7333833046040439,0.16421702537924454,0.010004265229711873
48,0.8269220906657553,0.7763599238640015,0.7045207072696755,1.9831466486998064,0.9949067538960306
49,0.7495370077386958,0.8894134213527299,0.61651388151928,1.4501712731466152,0.0960861843625459
50,0.8406787813929211,0.8642726766546543,0.8087526916809422,0.622185741161722,0.24892222041184442
51,0.75,0.9,0.8523167992259937,-2.044360302598338,0.3730638323290756
52,0.8511166176038047,0.822009267396234,0.8471767467623784,0.12322476870097793,0.03087724710495854
53,0.7827360006550974,0.7864120127081144,0.732305251038158,0.7564934900598059,0.6507360382330838
54,0.8819338564098582,0.7710505816735194,0.718898429600123,3.216657108992756,0.9395731625222468
55,0.7699330233112349,0.7533515414099892,0.6441060100014366,1.6279865331718573,0.8345341449565687
56,0.7837986504183628,0.7332952346228896,0.7607599877074549,0.40399175652388525,0.26610475931219946
57,0.7058749442771648,0.8287121071563461,0.7300616139605117,-0.4126845821446109,0.03665913121926989
58,0.7512132223377017,0.8112982016178797,0.7707841832136091,-0.3466427496036817,0.1089818862985269
59,0.8120994521510814,0.8998875750297702,0.66299912818432,2.02873960859113,0.2065390718656107
60,0.7867304694534984,0.8479309638865853,0.6997006364580394,1.1920323624053604,0.22387100950920835
61,0.75,0.740649941993853,0.7427230366102511,0.11141041997712463,0.5929116001800399
62,0.7424143800531247,0.7739052703636705,0.7020514394545072,0.513337580656089,0.24491579708637012
63,0.7803418705651396,0.8585834521582951,0.783096697580736,-0.12232961400846541,0.004465279183778148
64,0.7618623293379034,0.8687754641632512,0.7193829746779958,0.49694475593187876,0.028649901389583232
65,0.8505979686391383,0.9,0.7012752214754226,2.4310325465159686,0.3590686954515162
66,0.7690534607559787,0.8236865132923831,0.6810161961977973,1.141120221526771,0.26513074741736764
67,0.773042416316425,0.8215607502622538,0.7036362117842452,0.9351404234160505,0.2451798930089516
68,0.7574098393515007,0.7200912335460204,0.8235598002492852,-1.1195233041507082,0.408894619400768
69,0.8113768310176199,0.8410560988794702,0.8818515369349569,-1.6819555355228435,0.9635792457761143
70,0.7652070637274091,0.9,0.7680185615361003,-0.19164186148426265,0.0029101421182472498
71,0.747951448697664,0.8271101012727546,0.7444455912490807,-0.015947958469834246,9.487630401350255e-05
72,0.7486837204914587,0.79516361376525,0.7464048221203958,-0.003273262159393883,1.3323273908349975e-05
73,0.7687735834072871,0.8857757420193955,0.6442719191641029,1.473086212391374,0.12089314680636709
74,0.8051791017327226,0.8079386718057462,0.6522327974586829,2.124292148359441,0.694615843298654
75,0.7368305551777079,0.8221354284820992,0.7227416206018404,0.122494856825463,0.004639446371576983
76,0.7763815947231524,0.8076319056723216,0.7333317420487797,0.614778306755161,0.2564266995869876
77,0.7750568468926435,0.8392611505669076,0.6865094110639125,1.1600895016542037,0.21838663196529773
78,0.792436989789697,0.853332015825141,0.804569084571916,-0.2766473079207082,0.0417727021401566
79,0.8201145572924168,0.7338229548963215,0.6700787458191695,2.2820648116873725,0.9860156774576178
80,0.7762931373250868,0.8262359802439649,0.7515637252129097,0.33638795226029994,0.06162691706769796
81,0.882188079784561,0.8669555552957766,0.729824773846504,2.983910308010221,0.8250349803521853
82,0.8632225260238451,0.6801927816505026,0.7959795983337926,1.5699378237778827,0.24904234306622786
83,0.7394580195426002,0.709469430585699,0.6857390487876296,0.7130659234897742,0.9975791283119095
84,0.7665041841014237,0.8593693320946869,0.701925235905142,0.8072929304301436,0.08161415343465417
85,0.7213997411234658,0.8746614911159681,0.6,1.224903702395268,0.07677464690172009
86,0.7836134490397506,0.8595914815616661,0.7047275364765107,1.060685847782736,0.1483617417306312
87,0.6874742336277033,0.748167565725474,0.7343005882749314,-0.6398784020090772,0.564487488017737
88,0.7317394480805262,0.7192113737339739,0.6396247104010431,1.1112409495475237,0.831427115873655
89,0.7466267034273618,0.7772492423968653,0.7029035697919661,0.5633003143400774,0.2704171798978423
90,0.7090372913068789,0.7301343715660038,0.7519291103744199,-0.5996247233928099,0.9949068081278591
91,0.7662435309121771,0.7252447685543657,0.650167476714783,1.5215666391920697,0.9742059216757369
92,0.8277759032557999,0.8679462987891597,0.6923637973841463,2.0598319675132113,0.41522078702000076
93,0.75,0.8290969107508889,0.7013284389766592,0.5878159067367335,0.07710587103157052
94,0.75,0.8130827666098193,0.7917086268394202,-0.712449475018298,0.42893510241637933
95,0.7857273795552138,0.8584456203798339,0.8484082262231321,-1.306101750768944,0.6476722314881924
96,0.8154934593381082,0.8825071591797293,0.7925937645857204,0.34111873106089174,0.024557618103789647
97,0.7234746622224163,0.8372936218261293,0.6530844861089673,0.7531102310933279,0.06750685505657639
98,0.7913293782940535,0.8442157303316999,0.7065710935086781,1.1925921030471822,0.2582801722286182
99,0.8228894852197925,0.7189410300782251,0.7180964695997832,1.7639227148082717,0.7896037127913568
100,0.7864682842706325,0.8049078519152731,0.728289809317106,0.8608238818798587,0.45638616448861646
101,0.75659384912156,0.8179878276500054,0.728722242257956,0.3454016470112291,0.051026619938519424
102,0.7838500845205449,0.8569539964180941,0.6767614836951048,1.40567379514789,0.21630662817801516
103,0.7377265547942407,0.8572093642276328,0.6898560531738651,0.5132082832717434,0.028975134481270315
104,0.8437797070236293,0.795416094175853,0.7680668061462818,1.4609119152602652,0.973574334421615
105,0.7113574198480795,0.8933220293469777,0.6134900448770146,0.9274006169635579,0.03455827953783819
106,0.7088286115464681,0.8426510705101966,0.6348239353663306,0.7424225885438221,0.052070404964379535
107,0.7247885337707357,0.8197349289780131,0.6791292313879911,0.49523570337707906,0.0494146751838106
108,0.733694033728288,0.8651529479013669,0.7608719127331527,-0.5124615539421934,0.036491697870554174
109,0.7889470502223495,0.7952168356491807,0.7272228287604763,0.9278696682873204,0.6242820870664025
110,0.7243341138516545,0.8208406883095947,0.7302495757857564,-0.15611581317534673,0.007522257327504889
111,0.8191350090018433,0.7433843800197252,0.6273520005057533,2.717468039584939,0.9951124497026909
112,0.7792517261349976,0.8138081358642264,0.661712065401131,1.5430088862032842,0.445859442793745
113,0.8268858554121268,0.7081841021460172,0.7163284349876451,1.879000724293338,0.7430982403200155
114,0.6812433892089966,0.845034614277583,0.7910370249584342,-1.6749993158455714,0.3865236212709282
115,0.739095559995173,0.8033463159490323,0.7354159861013791,0.0012344200726624426,9.85578701429013e-07
116,0.8029388693632022,0.9,0.6896345225429024,1.540894205046912,0.1363127094148705
117,0.7636335188501189,0.9,0.7008139976627973,0.7162049087859991,0.02889220815294935
118,0.7827726001819226,0.798010926200295,0.65611296237224,1.6802162211218763,0.5962001257080494
119,0.7463361922872225,0.8378751523525652,0.6674626998908291,0.9246866630700191,0.1171182554404343
120,0.846511543838601,0.8639822683964751,0.6649580651971724,2.8130737228738836,0.5992995407667729
121,0.7055851566426128,0.8012937453791484,0.7931731490144579,-1.3580509028211634,0.70554687509897
122,0.8035939604255741,0.8776335051344869,0.6814961147006633,1.684673043829284,0.22797375565254996
123,0.8237814188827404,0.7913318109147343,0.791989662790092,0.6229642509717157,0.771277583323422
124,0.7444074112245243,0.8726007918489191,0.7090684040718123,0.35487944548300915,0.01183638338972326
125,0.8147813983274899,0.8704781610173923,0.758323968182955,0.8964272618141151,0.15362340183835
126,0.6691041994209523,0.8609801806514226,0.6261961237936584,0.309517593695963,0.005941674898273019
127,0.7180682319614826,0.8216562876202096,0.7345425632466678,-0.3027734528357633,0.026912401493725535
128,0.7696937769361774,0.7654700155966248,0.7563662398970276,0.20757081164206978,0.9418848913157072
129,0.7881689443928086,0.7863614036287363,0.679042056234276,1.5253147348965947,0.729124665609485
130,0.7547920328187795,0.8481638657972451,0.6983587554231641,0.6781080543154618,0.06782219398278999
131,0.7779078186788186,0.7870566639412206,0.7606759512455422,0.2634091309804261,0.3599748690120773
132,0.8114910973518663,0.8019404466445876,0.7258976051398851,1.3648377889951184,0.8149398458720366
133,0.6951387021376081,0.7793869124745285,0.7204091557052748,-0.3787348797125545,0.09078474238543
134,0.7925940940001555,0.7813545731690972,0.6944188612028602,1.4256147831925585,0.8178235183781946
135,0.7636841193841203,0.8485797233541585,0.785733469370482,-0.4322761688288673,0.06359170403735781
136,0.756900503112633,0.8199827555222163,0.7600173591495487,-0.09988252303299662,0.006350371356878326
137,0.8291715939576476,0.7771129879963502,0.731495129881946,1.6778874121455256,0.9969204692133703
138,0.7244658388621057,0.8928291634767846,0.6916490116447109,0.2522610912962553,0.0035173258386038686
139,0.7345376820111459,0.8203470719394228,0.6643310377160705,0.8032487400434573,0.11566064433683565
140,0.850009296844588,0.8753234055340416,0.8215806137395085,0.5835887745156768,0.20223450393635822
141,0.7535624489299373,0.7949362654295655,0.7182897519526283,0.4580469283735692,0.14834048299192193
142,0.7845668363475138,0.758818144034241,0.688356309848988,1.3728750739771627,0.9309498854033537
143,0.75,0.8565689116840474,0.6576957233399643,1.0684791527343953,0.10673666034323082
144,0.8054629316870938,0.8798784302539124,0.6468632282696994,2.1067137235588183,0.27685262005183864
145,0.8009746077785254,0.8122108389758633,0.6867449398382208,1.6467861618480164,0.6173968447310445
146,0.787297713700856,0.7045522536929238,0.74657629611556,0.6940752035262552,0.3177572153196401
147,0.7861200216404137,0.8280778420725818,0.6255139353602919,2.0354660007679692,0.4525397784355185
148,0.7665271173724946,0.7866946261504422,0.7009997008127424,0.8917449137801128,0.4622824393737288
149,0.7931616882955669,0.820116603876982,0.783516791229877,0.1396562956437406,0.03879055519003283
150,0.8355599978456156,0.8629647439191128,0.6791693246047756,2.3954718439973073,0.5203442296940144
151,0.8102313979585536,0.8605231531985194,0.7762869719226027,0.5380998209626146,0.09443256996302352
152,0.7625057695005785,0.8782095365576337,0.7732881317437821,-0.28478645942356606,0.010973616916526763
153,0.7400871177441047,0.8495689481432223,0.7654471292071521,-0.4703171673100858,0.048457530620199085
154,0.7872321604979697,0.9,0.7984708389183381,-0.3256264987575431,0.011417262901126102
155,0.7288969575192334,0.8961449839431445,0.8156825455677955,-1.563200808626792,0.19703032062634696
156,0.7552151589674625,0.8429232907754367,0.8052999352276957,-0.9042568659520335,0.30728365410854974
157,0.8630571703331538,0.8329784404585039,0.7534677289700288,2.134586667564528,0.9476682579299773
158,0.7430767524991667,0.8679860747629541,0.7424017527489799,-0.1068969714477658,0.001433523800267511
159,0.7436008365901883,0.8284160176309683,0.7775100188114514,-0.5864728070408745,0.1521880885439546
160,0.75,0.8348740541323469,0.7745108457803362,-0.447863051186101,0.07936547608822131
161,0.7521363175239526,0.8225347784033178,0.663624217708249,1.0722362675872537,0.2006715016551992
162,0.7432284320322312,0.810315947280249,0.7593005986104051,-0.2893336590474106,0.06001566571401584
163,0.7101584176157669,0.8113341575235331,0.7437310778259314,-0.5293240297908823,0.10354035989414212
164,0.7770915253689579,0.7614481155053304,0.7112520242799004,0.9580432733268539,0.9058624633352899
165,0.7348452844892163,0.9,0.7373249475790513,-0.20411969216990128,0.0024989992003373596
166,0.7101051540578944,0.8453043458494766,0.6705410684469184,0.3664901266960153,0.014873266591958645
167,0.7826801936622678,0.9,0.7245200503600259,0.7297778734094935,0.03572114158304318
168,0.8475852174264715,0.85257279014579,0.7595386034533513,1.6264324652822952,0.6576194580931236
169,0.7447219460679714,0.7573310934381952,0.724803955893097,0.26662772763082676,0.31483646069654436
170,0.7831730539398802,0.8329619204680053,0.7732561910297665,0.11592062227088563,0.009151417109740434
171,0.8055065857119199,0.7367153249082294,0.681608485245276,1.854025158657434,0.9929829481956216
172,0.7602564871847196,0.8251583363060198,0.8211786027873665,-1.110048917758698,0.7307498540928863
173,0.7812260925745231,0.806175595622978,0.7216796131154902,0.8564484945835741,0.3899393725905008
174,0.7781960304357008,0.8946313764320176,0.7162547603662517,0.7703892241444118,0.041856478566744015
175,0.7312036487944931,0.832753045137075,0.6944376685957644,0.39050255356337776,0.027458112591120742
176,0.7879457052183501,0.828327805645262,0.6952119322440142,1.289872473277411,0.3559754997948521
177,0.6934580979974614,0.7360328243421537,0.8429840812894092,-2.4473928745548394,0.8854325271844066
178,0.8370552549686742,0.8019057722324057,0.6858833601386036,2.414275202893627,0.9254491185833347
179,0.7091572608242163,0.8065362412399077,0.7334155428361979,-0.3937196772307443,0.06061627290019489
180,0.8511324971824883,0.7146303261439677,0.684841699707053,2.8268458772720417,0.8782508726728774
181,0.7745642056079849,0.7914307076155989,0.6991337848816508,1.0440427351252495,0.5203628799320713
182,0.760334951554849,0.8684943532463135,0.7156160220463115,0.5221801867634396,0.030811362815470034
183,0.7761048679379657,0.9,0.6278997140114173,1.7445121775193648,0.12740054068112572
184,0.749021644152545,0.8981615821543916,0.7194103657625022,0.2525731590806827,0.003880824112459269
185,0.7726285176120531,0.8312228237229013,0.8237369769434097,-0.9658658648696425,0.6658872920221643
186,0.7370737117480459,0.8006479816058537,0.709651066955296,0.31645471316944346,0.04742490321492421
187,0.6988007678056871,0.8958879813002247,0.7580935285302909,-0.991885287748263,0.05847741407996665
188,0.7838944917655754,0.7297694361215465,0.8101583474879492,-0.42540812828026225,0.10274215431731548
189,0.7827593953790994,0.8407082173402491,0.7090059655533321,1.0134652687937027,0.20630603542848025
190,0.7547798844059428,0.6986176404593736,0.7199105537604722,0.5244879034481778,0.4425208876086505
191,0.6679116401916122,0.8941828764848934,0.6793524486258031,-0.3326694587761836,0.004835014140193383
192,0.7574941673208145,0.8933353236755099,0.7160009050907454,0.43636654831464683,0.012912416343710653
193,0.7375493840595563,0.8181968269644561,0.6800128636590129,0.6693605202693778,0.09772095174553164
194,0.7699336668864277,0.851964806148597,0.6812947114250685,1.1220420501250645,0.15469191742158317
195,0.8836506326406723,0.8182802074585354,0.7396723003624912,2.947467717223675,0.9998073361912048
196,0.8306223847576022,0.8192751269549798,0.7564705535283149,1.3158078295179751,0.849445837819709
197,0.7475557542144563,0.7525104909984428,0.6398026532900387,1.3201715271244974,0.6708937201387977
198,0.7685114068151007,0.796395646785841,0.678470335622799,1.1871843946698037,0.44916054349098866
199,0.75,0.818622821653864,0.6889188809769846,0.7498178352244768,0.1373300800553432
200,0.8056756090659227,0.8765354525785349,0.7493205356085892,0.8415273701366085,0.10314581589058402
201,0.7588312978613962,0.8902746198178875,0.7151642839434942,0.47316983378740457,0.016138972536246632
202,0.7373524366810045,0.8475680175000481,0.733357806473572,-0.04027685125426911,0.0002945091227942731
203,0.8212690042182192,0.8975125774667395,0.6086081281920559,2.7910689900557313,0.31208171265530027
204,0.7614418189620087,0.7993942416209863,0.8182343643940455,-1.0089043044917898,0.9860764742084017
205,0.823209717790647,0.7995522857003392,0.7285267072216689,1.5716083691639677,0.9238018276132719
206,0.7952258209988978,0.8765993829690243,0.7465256206492638,0.6848747790046283,0.06430946069306598
207,0.7668530360498202,0.7598405706426272,0.7580143635330452,0.1404569460274324,0.9192416019088828
208,0.8227908642111406,0.7616085770604761,0.7509716938306226,1.2773375943478404,0.8741368265283378
209,0.7914172742204217,0.8274416244368491,0.8027110613010704,-0.23305829451929558,0.10644236525461392
210,0.7101039604464323,0.9,0.7087906634814268,-0.16901248495824653,0.0014089269842079144
211,0.8478613261476944,0.860092594851592,0.6129731345877787,3.400466861654876,0.6465421413618744
212,0.6982340304717689,0.8191690907339614,0.75495520894114,-0.8571806612531303,0.19985191896832677
